time,timestamp,frontend_recommendationservice,checkoutservice_emailservice,frontend_cartservice,cartservice_redis-cart,frontend_checkoutservice,frontend_currencyservice,checkoutservice_cartservice,productcatalogservice_mysql,gateway_nats,checkoutservice_shippingservice,frontend_shippingservice,checkoutservice_productcatalogservice,frontend_adservice,checkoutservice_currencyservice,checkoutservice_paymentservice,adservice_mysql,frontend_productcatalogservice,recommendationservice_productcatalogservice
2022-08-14 03:16:48.48272466 +0000 UTC m=+4860.714526014,1660447008,0.022205882352941173,0.0075,0.006086956521739131,0.5534,0.375,0.00959349593495935,0.004,13.7056,0.0228,0.004,0.0030800000000000003,0.004200000000000001,0.0202,0.007499999999999998,0.004,7.056,0.004388379204892965,0.009523809523809523
2022-08-14 03:17:48.474432149 +0000 UTC m=+4920.706233502,1660447068,0.0214622641509434,0.0075,0.006153846153846153,0.5764666666666667,0.2,0.008608695652173912,0.007,14.520266666666666,0.0232,0.003666666666666667,0.0032105263157894736,0.005,0.02044117647058824,0.005,0.0034000000000000002,7.392,0.004074712643678161,0.008673469387755102
2022-08-14 03:18:48.495262516 +0000 UTC m=+4980.727063868,1660447128,0.020942622950819667,0.0075,0.003926829268292683,0.7358666666666667,0.19375,0.00869047619047619,0.0034000000000000002,13.4352,0.0228,0.0034000000000000002,0.003,0.003,0.01986111111111111,0.0032857142857142855,0.003,7.056,0.004238095238095237,0.008197674418604653
2022-08-14 03:19:48.267000271 +0000 UTC m=+5040.498801632,1660447188,0.019772727272727268,0.006875,0.005985915492957746,0.581,0.1375,0.009491150442477876,0.004333333333333333,15.891333333333334,0.020666666666666667,0.003,0.003857142857142857,0.00625,0.01902542372881356,0.004333333333333334,0.003,7.728,0.004333333333333333,0.007954545454545455
2022-08-14 03:20:48.41995824 +0000 UTC m=+5100.651759593,1660447248,0.020735294117647057,0.008333333333333331,0.375,0.5333333333333333,0.8333333333333333,0.017211538461538455,0.375,12.660266666666667,0.021266666666666666,0.003,0.004454545454545455,0.004714285714285714,0.020102040816326532,0.05555555555555556,0.005,6.888,0.0046208178438661715,0.008829787234042551
2022-08-14 03:21:48.491587603 +0000 UTC m=+5160.723388975,1660447308,0.02244318181818182,0.006875,0.3816489361702128,0.5898,0.75,0.015416666666666657,0.375,13.545200000000001,0.0213,0.0035,0.003947368421052632,0.004200000000000001,0.01976744186046512,0.007499999999999999,0.003,6.972,0.005472972972972973,0.0091875
2022-08-14 03:22:48.518284937 +0000 UTC m=+5220.750086291,1660447368,0.021179245283018868,0.004,0.375,0.5370666666666667,0.75,0.008925,0.375,15.080933333333332,0.0228,0.003666666666666667,0.003173913043478261,0.006,0.020666666666666667,0.006000000000000002,0.00625,7.14,0.00421921921921922,0.009166666666666667
2022-08-14 03:23:48.312189681 +0000 UTC m=+5280.543991056,1660447428,0.02233050847457627,0.007083333333333334,0.0065140845070422535,0.6716666666666666,0.23125,0.008387096774193548,0.007083333333333334,15.261866666666666,0.019600000000000003,0.003333333333333333,0.003833333333333333,0.005,0.01975,0.0037272727272727275,0.003333333333333333,7.056,0.00441732283464567,0.009521276595744681
2022-08-14 03:24:48.541378082 +0000 UTC m=+5340.773179439,1660447488,0.021567796610169495,0.008125,0.006044776119402986,0.7098,0.375,0.02369565217391303,0.005,14.6608,0.019600000000000003,0.004333333333333333,0.0036086956521739133,0.0064285714285714285,0.019439655172413795,0.05416666666666666,0.00625,7.476,0.0040726817042606505,0.009166666666666667
2022-08-14 03:25:48.382456587 +0000 UTC m=+5400.614257941,1660447548,0.020862068965517244,0.005833333333333333,0.004028571428571428,0.6580666666666667,0.25,0.009340659340659339,0.006,13.125066666666667,0.019600000000000003,0.0038571428571428567,0.003285714285714286,0.004142857142857143,0.01892241379310345,0.08,0.004333333333333333,7.812,0.004776315789473685,0.008095238095238095
2022-08-14 03:26:48.440390737 +0000 UTC m=+5460.672192090,1660447608,0.02056122448979592,0.0075,0.006323529411764706,0.5096666666666667,0.175,0.009095238095238095,0.0036666666666666666,12.519733333333333,0.02152,0.003,0.0035263157894736847,0.005,0.019414893617021277,0.075,0.005,7.056,0.004113402061855669,0.008457446808510639
2022-08-14 03:27:48.742200755 +0000 UTC m=+5520.974002121,1660447668,0.024651162790697675,0.0075,0.006730769230769231,0.6412666666666667,0.25,0.028888888888888888,0.0055,13.587066666666667,0.019600000000000003,0.0046,0.0038,0.0046,0.02140625,0.05,0.005,6.972,0.004351515151515151,0.010833333333333335
2022-08-14 03:28:48.339855336 +0000 UTC m=+5580.571656689,1660447728,0.021008064516129032,0.003,0.003909090909090909,0.7267333333333333,0.25,0.00853960396039604,0.003,13.008,0.0228,0.003,0.00475,0.0036666666666666666,0.019558823529411764,0.03749999999999999,0.003,7.308,0.0042568306010928965,0.008277777777777778
2022-08-14 03:29:48.446317684 +0000 UTC m=+5640.678119047,1660447788,0.02144736842105263,0.005,0.0050543478260869565,0.6658666666666667,0.19375,0.019671052631578947,0.004,13.672933333333333,0.0228,0.0034000000000000002,0.0030833333333333333,0.004333333333333334,0.01986111111111111,0.02125,0.003,7.392,0.004093922651933702,0.009571428571428571
2022-08-14 03:30:48.501456653 +0000 UTC m=+5700.733258006,1660447848,0.020833333333333336,0.0071875,0.006472602739726028,0.6523333333333333,0.3,0.009193548387096772,0.0067857142857142855,13.868799999999998,0.019600000000000003,0.00325,0.003375,0.00590909090909091,0.019210526315789473,0.006875000000000002,0.0046,7.896,0.004458823529411765,0.008269230769230768
2022-08-14 03:31:48.52270608 +0000 UTC m=+5760.754507434,1660447908,0.020932203389830505,0.006666666666666666,0.006656976744186046,0.6556000000000001,0.3333333333333333,0.017211538461538462,0.004200000000000001,13.0172,0.019600000000000003,0.005,0.0037272727272727275,0.004555555555555556,0.019310344827586208,0.005,0.0036666666666666666,7.476,0.004256544502617802,0.008465909090909092
2022-08-14 03:32:48.498684353 +0000 UTC m=+5820.730485707,1660447968,0.020928571428571432,0.0036666666666666666,0.009600000000000001,0.6656666666666666,0.25,0.008214285714285714,0.075,15.4308,0.0228,0.0036666666666666666,0.0034166666666666664,0.004333333333333333,0.01975,0.0045,0.006666666666666666,7.476,0.004625,0.008349056603773585
2022-08-14 03:33:48.744256411 +0000 UTC m=+5880.976057764,1660448028,0.021590909090909095,0.00625,0.1201923076923077,0.5932000000000001,0.375,0.008665048543689319,0.06250000000000001,14.530933333333332,0.019600000000000003,0.003181818181818182,0.0034545454545454545,0.0036666666666666666,0.022115384615384613,0.009,0.0034000000000000002,7.224,0.00479020979020979,0.00898936170212766
2022-08-14 03:34:48.609889069 +0000 UTC m=+5940.841690423,1660448088,0.02265625,0.0075,0.12857142857142856,0.6400666666666667,0.5,0.008874045801526717,0.205,13.923466666666668,0.020666666666666667,0.0036666666666666666,0.0036086956521739133,0.00625,0.020833333333333336,0.01,0.003,6.048,0.004673333333333334,0.009545454545454546
2022-08-14 03:35:48.462942016 +0000 UTC m=+6000.694743369,1660448148,0.021045454545454548,0.0036666666666666666,0.21440677966101693,0.6067333333333333,0.8333333333333333,0.009534313725490197,0.3125,15.596133333333333,0.019600000000000003,0.0035,0.003666666666666667,0.00375,0.01866379310344828,0.01,0.003,6.552,0.004466237942122186,0.00951086956521739
2022-08-14 03:36:48.349626326 +0000 UTC m=+6060.581427679,1660448208,0.021745283018867922,0.00625,0.004559322033898305,0.5438,0.175,0.009770408163265307,0.0075,14.726799999999999,0.0212,0.004333333333333333,0.003625,0.0033076923076923075,0.019533898305084747,0.004076923076923077,0.0035,8.316,0.004587837837837837,0.009214285714285715
2022-08-14 03:37:48.492393775 +0000 UTC m=+6120.724195148,1660448268,0.020042372881355932,0.0075,0.005818965517241379,0.5439333333333333,0.2125,0.009481132075471698,0.004,13.875200000000001,0.0216,0.004,0.003666666666666667,0.005,0.021524390243902437,0.05277777777777778,0.004,6.888,0.004063063063063064,0.008625
2022-08-14 03:38:48.587446437 +0000 UTC m=+6180.819247825,1660448328,0.023163265306122446,0.0065,0.0067391304347826095,0.6407333333333334,0.175,0.00859375,0.0045,14.731733333333334,0.0228,0.003,0.004058823529411765,0.0036666666666666666,0.02078125,0.043750000000000004,0.003,7.812,0.004531645569620254,0.009114583333333332
2022-08-14 03:39:48.329680631 +0000 UTC m=+6240.561481984,1660448388,0.020862068965517244,0.0075,0.004923076923076923,0.5627333333333333,0.2,0.008326612903225807,0.004,14.1548,0.0232,0.003,0.003666666666666667,0.003,0.019078947368421056,0.005,0.00625,7.812,0.004493421052631579,0.008837209302325582
2022-08-14 03:40:48.320528591 +0000 UTC m=+6300.552329944,1660448448,0.02035,0.01,0.006637931034482759,0.4898666666666667,0.175,0.024013157894736847,0.0075,12.559466666666667,0.019600000000000003,0.005,0.004200000000000001,0.007083333333333334,0.02058823529411765,0.0046,0.0075,7.98,0.005105263157894737,0.008452380952380953
2022-08-14 03:41:48.578507989 +0000 UTC m=+6360.810309342,1660448508,0.020454545454545458,0.0075,0.006327160493827161,0.7402666666666666,0.225,0.008203125,0.005,14.181066666666668,0.019600000000000003,0.004,0.0038000000000000004,0.004,0.019663461538461536,0.00325,0.00625,6.132,0.004683908045977011,0.008431372549019609
2022-08-14 03:42:48.408222679 +0000 UTC m=+6420.640024032,1660448568,0.0232,0.01,0.00427536231884058,0.6401333333333333,0.25,0.017714285714285717,0.0036666666666666666,15.470533333333332,0.02125,0.0036666666666666666,0.0037272727272727275,0.0038000000000000004,0.01962264150943396,0.003999999999999999,0.005,7.14,0.004397183098591549,0.009125
2022-08-14 03:43:48.414548783 +0000 UTC m=+6480.646350136,1660448628,0.01986842105263158,0.007,0.003985507246376811,0.5738,0.2,0.009135220125786162,0.004428571428571428,14.106533333333333,0.019600000000000003,0.003181818181818182,0.003285714285714286,0.003833333333333333,0.0194811320754717,0.037500000000000006,0.0034000000000000002,7.644,0.004545454545454545,0.00797872340425532
2022-08-14 03:44:48.61943241 +0000 UTC m=+6540.851233764,1660448688,0.02268181818181818,0.0065,0.007025862068965517,0.7223999999999999,0.1875,0.013620689655172415,0.0045,15.893466666666667,0.0228,0.0031538461538461538,0.0034166666666666664,0.0035714285714285713,0.018973214285714284,0.0075,0.003,7.224,0.005,0.008915094339622641
2022-08-14 03:45:48.692840237 +0000 UTC m=+6600.924641597,1660448748,0.021651785714285714,0.0075,0.006182432432432433,0.6951333333333334,0.5833333333333333,0.008950381679389312,0.005,15.598266666666666,0.0228,0.003,0.004,0.0045,0.019605263157894737,0.005833333333333333,0.005,8.064,0.004495652173913044,0.009085365853658538
2022-08-14 03:46:48.47452864 +0000 UTC m=+6660.706330009,1660448808,0.02213636363636364,0.0075,0.004492537313432836,0.7205333333333332,0.4375,0.012215909090909085,0.004,14.190266666666666,0.019600000000000003,0.004,0.0036,0.003999999999999999,0.02125,0.06875,0.003,8.484,0.0045792682926829266,0.009210526315789473
2022-08-14 03:47:48.479095489 +0000 UTC m=+6720.710896842,1660448868,0.023018867924528306,0.0075,0.004304347826086957,0.6806,0.75,0.02244318181818182,0.00625,14.790666666666667,0.0214,0.0034000000000000002,0.003666666666666667,0.004142857142857143,0.018203125,0.08571428571428573,0.00625,7.476,0.004232,0.009130434782608695
2022-08-14 03:48:48.437242979 +0000 UTC m=+6780.669044333,1660448928,0.020795454545454548,0.0075,0.00636904761904762,0.7794666666666668,0.19375,0.011810344827586201,0.006875,16.591066666666666,0.019600000000000003,0.004333333333333333,0.003857142857142857,0.003666666666666667,0.019342105263157893,0.004090909090909091,0.003,7.896,0.004490304709141274,0.00896341463414634
2022-08-14 03:49:48.558798861 +0000 UTC m=+6840.790600214,1660448988,0.02040322580645161,0.0075,0.006630434782608695,0.5700666666666667,0.625,0.009973958333333333,0.0075,14.511066666666668,0.0214,0.003,0.0033478260869565213,0.0075,0.019149999999999997,0.05,0.003,6.048,0.0042579710144927535,0.007711864406779661
2022-08-14 03:50:48.389409406 +0000 UTC m=+6900.621210761,1660449048,0.0205,0.005,0.003936708860759494,0.713,0.29166666666666663,0.01604838709677419,0.003181818181818182,15.594,0.019600000000000003,0.003181818181818182,0.004058823529411765,0.005416666666666667,0.01969827586206897,0.053125,0.003,8.4,0.004364161849710982,0.008291666666666668
2022-08-14 03:51:48.450882139 +0000 UTC m=+6960.682683503,1660449108,0.020982142857142855,0.003,0.0038947368421052633,0.6341333333333333,0.5,0.01914634146341463,0.003,13.560799999999999,0.0232,0.003,0.0034761904761904765,0.0075,0.02078125,0.09166666666666666,0.003,8.064,0.004343283582089553,0.008152173913043478
2022-08-14 03:52:48.467691374 +0000 UTC m=+7020.699492730,1660449168,0.024464285714285716,0.0075,0.006733333333333333,0.5692666666666667,0.19375,0.011216216216216213,0.007222222222222222,13.9788,0.019600000000000003,0.0038571428571428567,0.003941176470588235,0.00625,0.01888888888888889,0.01,0.004333333333333333,6.804,0.0046,0.012727272727272726
2022-08-14 03:53:48.752072994 +0000 UTC m=+7080.983874348,1660449228,0.020403225806451614,0.0065,0.00543859649122807,0.6237333333333334,0.19375,0.008292682926829269,0.0061111111111111106,15.821066666666667,0.0232,0.0035454545454545456,0.0033000000000000004,0.005625,0.02,0.005,0.0045,7.728,0.004455621301775148,0.0083
2022-08-14 03:54:48.546323394 +0000 UTC m=+7140.778124747,1660449288,0.022857142857142857,0.005625,0.004246753246753247,0.7968,0.4166666666666667,0.009213709677419355,0.0045,15.1164,0.0212,0.0035454545454545456,0.004047619047619047,0.006,0.01962264150943396,0.007916666666666667,0.0038000000000000004,7.392,0.004506775067750678,0.00965909090909091
2022-08-14 03:55:48.725605161 +0000 UTC m=+7200.957406522,1660449348,0.022,0.006875,0.006341463414634147,0.7734666666666667,0.2125,0.0133139534883721,0.006538461538461538,17.154533333333333,0.019600000000000003,0.0032222222222222222,0.00364,0.004538461538461538,0.019342105263157897,0.004882352941176471,0.0032222222222222222,6.636,0.004180327868852459,0.008877551020408162
2022-08-14 03:56:48.570626952 +0000 UTC m=+7260.802428306,1660449408,0.024673913043478258,0.006666666666666666,0.006354166666666667,0.6936666666666667,0.175,0.009472222222222222,0.007,14.2804,0.0228,0.0036666666666666666,0.003842105263157895,0.003333333333333333,0.02033018867924528,0.004666666666666666,0.0036666666666666666,7.476,0.004650793650793651,0.009523809523809523
2022-08-14 03:57:48.591569799 +0000 UTC m=+7320.823371153,1660449468,0.023363636363636368,0.005,0.004661538461538462,0.7377999999999999,0.2,0.009043478260869566,0.003181818181818182,15.061733333333333,0.02096,0.003,0.004,0.004714285714285714,0.019663461538461536,0.004454545454545455,0.004,7.056,0.004494505494505495,0.009019607843137255
2022-08-14 03:58:48.444712993 +0000 UTC m=+7380.676514347,1660449528,0.0215,0.0075,0.004343283582089552,0.6299333333333332,3.125,0.006686507936507937,0.004,13.791466666666667,0.0212,0.0036666666666666666,0.0035714285714285718,0.004333333333333333,0.01972222222222222,0.0075,0.006666666666666666,7.308,0.0038807785888077865,0.00890625
2022-08-14 03:59:48.327164705 +0000 UTC m=+7440.558966058,1660449588,0.0225,0.0075,0.006199999999999999,0.6405333333333333,2.25,0.00788135593220339,0.006666666666666666,16.764933333333335,0.0212,0.003999999999999999,0.0035000000000000005,0.006875,0.01969827586206897,0.007142857142857143,0.005,7.812,0.00464179104477612,0.009147727272727273
2022-08-14 04:00:48.407888004 +0000 UTC m=+7500.639689357,1660449648,0.019932432432432434,0.00875,0.0068840579710144935,0.6637333333333334,2.25,0.008595238095238095,0.007142857142857143,13.800666666666666,0.019600000000000003,0.003666666666666667,0.003947368421052632,0.006666666666666667,0.021785714285714283,0.006875,0.004,8.148,0.00474698795180723,0.008173076923076924
2022-08-14 04:01:48.393308699 +0000 UTC m=+7560.625110053,1660449708,0.021666666666666664,0.0075,0.005208333333333333,0.5294,4.375,0.008137931034482758,0.0067857142857142855,12.739733333333334,0.0208,0.0038571428571428567,0.003823529411764706,0.005416666666666667,0.021153846153846155,0.005416666666666667,0.004333333333333333,5.796,0.005240384615384615,0.009705882352941177
2022-08-14 04:02:48.400580065 +0000 UTC m=+7620.632381418,1660449768,0.021111111111111112,0.0075,0.00623134328358209,0.5737333333333333,3.75,0.00986328125,0.0065,15.044,0.021733333333333334,0.004,0.003666666666666667,0.0075,0.020639534883720927,0.004142857142857143,0.00625,7.98,0.004109144542772861,0.008695652173913044
2022-08-14 04:03:48.320190408 +0000 UTC m=+7680.551991763,1660449828,0.019527027027027025,0.008333333333333331,0.0051271186440677964,0.6817333333333333,0.21249999999999997,0.0091875,0.00625,15.162533333333332,0.0214,0.003,0.003947368421052632,0.005,0.020735294117647057,0.01,0.0036666666666666666,7.056,0.004596541786743516,0.008189655172413794
2022-08-14 04:04:48.51050043 +0000 UTC m=+7740.742301791,1660449888,0.022058823529411766,0.004,0.003831168831168831,0.658,0.2,0.01622641509433962,0.006666666666666667,13.912799999999999,0.0228,0.0034000000000000002,0.003521739130434782,0.003444444444444444,0.01926470588235294,0.0045,0.004,6.972,0.00439209726443769,0.009539473684210526
2022-08-14 04:05:48.609490776 +0000 UTC m=+7800.841292138,1660449948,0.021875,0.005833333333333333,0.0050999999999999995,0.774,0.19,0.01405405405405405,0.005,16.1596,0.02096,0.0035,0.003521739130434782,0.006,0.020047169811320757,0.0037272727272727275,0.0035,8.652,0.004468144044321329,0.0089
2022-08-14 04:06:48.260123574 +0000 UTC m=+7860.491924928,1660450008,0.02130952380952381,0.008,0.0063125,0.6645333333333333,0.15,0.007758620689655173,0.00625,16.909733333333335,0.0228,0.003181818181818182,0.0032857142857142855,0.005416666666666667,0.020147058823529414,0.046875,0.005,7.476,0.004705202312138729,0.009261363636363637
2022-08-14 04:07:48.522316421 +0000 UTC m=+7920.754117776,1660450068,0.024825581395348836,0.0075,0.005394736842105263,0.5862,0.1375,0.008613445378151261,0.0071875,13.868799999999998,0.019600000000000003,0.0036666666666666666,0.0037,0.0038000000000000004,0.020833333333333336,0.0034285714285714284,0.0036666666666666666,7.308,0.005101351351351352,0.009743589743589744
